date,weather_code,temp_max,temp_min,weather
2016-09-03,2,27.1,16.3,Partly Cloudy
2016-09-04,1,27.5,15.8,Partly Cloudy
2016-09-05,3,29.8,16.8,Sunny
2016-09-06,51,27.0,17.7,Rainy
2016-09-07,3,29.4,15.6,Sunny
2016-09-08,3,29.4,16.9,Sunny
2016-09-09,1,30.1,15.6,Partly Cloudy
2016-09-10,1,29.8,16.6,Partly Cloudy
2016-09-11,0,28.8,16.5,Sunny
2016-09-12,2,27.8,15.8,Partly Cloudy
2016-09-13,1,27.6,15.4,Partly Cloudy
2016-09-14,51,29.0,17.4,Rainy
2016-09-15,1,26.5,17.4,Partly Cloudy
2016-09-16,1,29.2,16.8,Partly Cloudy
2016-09-17,3,30.7,16.1,Sunny
2016-09-18,53,28.1,17.6,Rainy
2016-09-19,61,22.0,16.0,Rainy
2016-09-20,61,15.4,11.2,Rainy
2016-09-21,3,15.0,11.0,Sunny
2016-09-22,51,16.8,7.8,Rainy
2016-09-23,2,18.6,6.6,Partly Cloudy
2016-09-24,1,20.3,9.9,Partly Cloudy
2016-09-25,51,17.3,9.9,Rainy
2016-09-26,51,17.5,8.3,Rainy
2016-09-27,2,18.6,9.1,Partly Cloudy
2016-09-28,3,20.4,8.4,Sunny
2016-09-29,3,22.8,10.6,Sunny
2016-09-30,0,24.2,11.0,Sunny
2016-10-01,3,24.6,10.9,Sunny
2016-10-02,3,23.3,11.3,Sunny
2016-10-03,51,21.2,13.9,Rainy
2016-10-04,3,20.7,13.6,Sunny
2016-10-05,61,16.1,9.2,Rainy
2016-10-06,51,12.7,5.4,Rainy
2016-10-07,63,15.3,7.5,Rainy
2016-10-08,63,12.4,8.6,Rainy
2016-10-09,3,14.4,7.0,Sunny
2016-10-10,61,13.0,5.1,Rainy
2016-10-11,61,12.9,9.3,Rainy
2016-10-12,61,12.5,7.9,Rainy
2016-10-13,3,15.4,7.4,Sunny
2016-10-14,3,10.0,5.0,Sunny
2016-10-15,51,14.1,4.4,Rainy
2016-10-16,53,13.1,6.3,Rainy
2016-10-17,53,10.7,5.3,Rainy
2016-10-18,3,10.9,5.1,Sunny
2016-10-19,3,10.8,3.3,Sunny
2016-10-20,51,11.6,6.3,Rainy
2016-10-21,51,12.2,9.3,Rainy
2016-10-22,53,14.4,10.5,Rainy
2016-10-23,53,14.8,10.7,Rainy
2016-10-24,53,12.1,10.1,Rainy
2016-10-25,3,11.7,8.9,Sunny
2016-10-26,55,9.3,7.9,Rainy
2016-10-27,3,9.2,4.4,Sunny
2016-10-28,3,8.0,3.8,Sunny
2016-10-29,3,11.8,3.0,Sunny
2016-10-30,2,13.2,5.2,Partly Cloudy
2016-10-31,2,11.6,1.2,Partly Cloudy
2016-11-01,3,11.0,0.8,Sunny
2016-11-02,3,13.9,0.5,Sunny
2016-11-03,53,12.6,7.5,Rainy
2016-11-04,51,9.0,5.2,Rainy
2016-11-05,3,10.6,1.5,Sunny
2016-11-06,51,14.2,2.7,Rainy
2016-11-07,51,18.2,6.4,Rainy
2016-11-08,63,11.2,7.2,Rainy
2016-11-09,63,9.4,6.5,Rainy
2016-11-10,53,10.3,4.5,Rainy
2016-11-11,3,10.2,1.7,Sunny
2016-11-12,53,15.2,2.5,Rainy
2016-11-13,61,12.5,3.1,Rainy
2016-11-14,3,6.8,-1.1,Sunny
2016-11-15,71,3.7,-1.8,Snowy
2016-11-16,3,5.0,-3.2,Sunny
2016-11-17,3,7.5,-3.0,Sunny
2016-11-18,1,11.7,-0.7,Partly Cloudy
2016-11-19,2,13.4,0.4,Partly Cloudy
2016-11-20,3,10.7,7.0,Sunny
2016-11-21,51,8.5,6.7,Rainy
2016-11-22,3,6.5,4.4,Sunny
2016-11-23,3,6.6,4.0,Sunny
2016-11-24,3,8.1,2.0,Sunny
2016-11-25,3,8.4,-1.3,Sunny
2016-11-26,3,5.6,0.1,Sunny
2016-11-27,3,9.3,2.3,Sunny
2016-11-28,51,8.2,2.4,Rainy
2016-11-29,71,3.2,-1.3,Snowy
2016-11-30,3,1.7,-3.5,Sunny
2016-12-01,71,4.3,-3.2,Snowy
2016-12-02,3,7.4,-1.8,Sunny
2016-12-03,1,6.0,-1.9,Partly Cloudy
2016-12-04,1,4.3,-4.9,Partly Cloudy
2016-12-05,0,3.2,-4.4,Sunny
2016-12-06,2,5.5,-4.6,Partly Cloudy
2016-12-07,71,3.2,-3.1,Snowy
2016-12-08,3,4.2,-3.4,Sunny
2016-12-09,3,8.7,-0.3,Sunny
2016-12-10,3,8.5,-1.3,Sunny
2016-12-11,3,10.0,2.0,Sunny
2016-12-12,3,8.6,3.2,Sunny
2016-12-13,73,2.6,-4.7,Snowy
2016-12-14,3,1.5,-4.9,Sunny
2016-12-15,3,3.6,-5.0,Sunny
2016-12-16,3,0.6,-3.5,Sunny
2016-12-17,3,1.5,-6.2,Sunny
2016-12-18,3,2.6,-4.2,Sunny
2016-12-19,3,0.6,-6.9,Sunny
2016-12-20,3,1.2,-6.0,Sunny
2016-12-21,3,1.0,-3.7,Sunny
2016-12-22,3,2.3,-4.3,Sunny
2016-12-23,1,4.9,-3.8,Partly Cloudy
2016-12-24,3,2.4,-4.4,Sunny
2016-12-25,3,2.4,-4.1,Sunny
2016-12-26,3,4.9,-4.0,Sunny
2016-12-27,3,5.9,-1.7,Sunny
2016-12-28,51,2.4,-2.1,Rainy
2016-12-29,3,3.3,-3.0,Sunny
2016-12-30,71,1.1,-1.7,Snowy
2016-12-31,3,2.7,-3.3,Sunny
2017-01-01,3,2.9,-5.4,Sunny
2017-01-02,0,4.8,-5.1,Sunny
2017-01-03,3,5.8,-4.8,Sunny
2017-01-04,3,4.0,-5.1,Sunny
2017-01-05,73,4.2,-2.3,Snowy
2017-01-06,75,0.8,-6.4,Snowy
2017-01-07,73,-7.0,-11.9,Snowy
2017-01-08,73,-11.9,-13.6,Snowy
2017-01-09,71,-10.8,-16.4,Snowy
2017-01-10,71,-6.7,-22.2,Snowy
2017-01-11,75,-4.2,-11.0,Snowy
2017-01-12,2,-6.4,-13.9,Partly Cloudy
2017-01-13,2,-4.2,-11.9,Partly Cloudy
2017-01-14,3,1.1,-9.1,Sunny
2017-01-15,0,-4.6,-9.2,Sunny
2017-01-16,3,-3.0,-12.9,Sunny
2017-01-17,73,-2.2,-3.4,Snowy
2017-01-18,71,-2.4,-4.6,Snowy
2017-01-19,3,-4.2,-11.3,Sunny
2017-01-20,3,-7.7,-17.3,Sunny
2017-01-21,3,-6.5,-11.1,Sunny
2017-01-22,3,-1.4,-12.3,Sunny
2017-01-23,71,0.3,-4.3,Snowy
2017-01-24,3,0.4,-8.5,Sunny
2017-01-25,3,-2.5,-6.4,Sunny
2017-01-26,71,-3.6,-11.2,Snowy
2017-01-27,3,-4.0,-13.2,Sunny
2017-01-28,3,-1.2,-6.3,Sunny
2017-01-29,3,-2.4,-12.1,Sunny
2017-01-30,71,-1.5,-5.4,Snowy
2017-01-31,3,-1.9,-9.5,Sunny
2017-02-01,3,-4.1,-13.7,Sunny
2017-02-02,3,-0.2,-7.4,Sunny
2017-02-03,3,4.0,-3.4,Sunny
2017-02-04,3,5.0,1.4,Sunny
2017-02-05,3,4.3,-2.1,Sunny
2017-02-06,51,4.5,-3.2,Rainy
2017-02-07,61,2.5,-0.1,Rainy
2017-02-08,75,-0.3,-4.2,Snowy
2017-02-09,71,-4.3,-5.9,Snowy
2017-02-10,3,-4.2,-8.1,Sunny
2017-02-11,3,-5.5,-11.6,Sunny
2017-02-12,3,-3.6,-9.7,Sunny
2017-02-13,3,-4.5,-11.8,Sunny
2017-02-14,3,-0.5,-14.2,Sunny
2017-02-15,0,1.7,-9.0,Sunny
2017-02-16,0,0.1,-10.5,Sunny
2017-02-17,3,2.1,-10.2,Sunny
2017-02-18,3,4.1,-6.3,Sunny
2017-02-19,55,5.3,0.6,Rainy
2017-02-20,53,4.1,0.4,Rainy
2017-02-21,3,9.0,-3.2,Sunny
2017-02-22,3,13.5,1.4,Sunny
2017-02-23,3,17.1,3.4,Sunny
2017-02-24,3,17.1,4.1,Sunny
2017-02-25,61,9.2,2.0,Rainy
2017-02-26,3,9.7,-2.6,Sunny
2017-02-27,3,13.7,0.2,Sunny
2017-02-28,3,15.2,0.9,Sunny
2017-03-01,3,16.6,2.4,Sunny
2017-03-02,51,11.6,3.1,Rainy
2017-03-03,51,13.7,1.7,Rainy
2017-03-04,3,16.2,1.7,Sunny
2017-03-05,3,16.8,2.1,Sunny
2017-03-06,61,16.1,3.8,Rainy
2017-03-07,3,15.8,1.9,Sunny
2017-03-08,3,14.6,6.5,Sunny
2017-03-09,3,12.8,4.4,Sunny
2017-03-10,51,9.9,3.1,Rainy
2017-03-11,51,13.2,5.7,Rainy
2017-03-12,51,11.1,3.2,Rainy
2017-03-13,61,7.6,4.2,Rainy
2017-03-14,53,10.7,4.0,Rainy
2017-03-15,3,11.8,2.9,Sunny
2017-03-16,51,11.5,3.0,Rainy
2017-03-17,51,9.7,1.4,Rainy
2017-03-18,3,15.1,0.6,Sunny
2017-03-19,51,15.3,6.2,Rainy
2017-03-20,55,17.1,1.1,Rainy
2017-03-21,3,18.3,6.9,Sunny
2017-03-22,1,18.7,5.5,Partly Cloudy
2017-03-23,3,16.7,3.8,Sunny
2017-03-24,3,19.3,2.5,Sunny
2017-03-25,3,11.7,6.3,Sunny
2017-03-26,61,11.9,2.0,Rainy
2017-03-27,3,11.3,-1.5,Sunny
2017-03-28,1,17.1,1.1,Partly Cloudy
2017-03-29,0,20.2,4.9,Sunny
2017-03-30,53,18.9,5.3,Rainy
2017-03-31,51,14.3,6.0,Rainy
2017-04-01,1,18.5,3.4,Partly Cloudy
2017-04-02,0,18.7,4.2,Sunny
2017-04-03,3,19.5,4.9,Sunny
2017-04-04,61,13.4,5.9,Rainy
2017-04-05,3,14.1,4.9,Sunny
2017-04-06,53,16.3,6.7,Rainy
2017-04-07,61,13.0,6.0,Rainy
2017-04-08,51,12.6,2.3,Rainy
2017-04-09,3,15.1,3.7,Sunny
2017-04-10,0,16.2,2.4,Sunny
2017-04-11,0,20.4,5.5,Sunny
2017-04-12,51,13.5,6.3,Rainy
2017-04-13,3,19.3,3.7,Sunny
2017-04-14,3,18.1,6.5,Sunny
2017-04-15,3,18.6,8.3,Sunny
2017-04-16,61,19.5,7.4,Rainy
2017-04-17,61,11.6,3.9,Rainy
2017-04-18,51,12.9,4.7,Rainy
2017-04-19,61,10.2,3.6,Rainy
2017-04-20,73,6.5,1.5,Snowy
2017-04-21,51,9.2,1.1,Rainy
2017-04-22,3,12.7,0.8,Sunny
2017-04-23,55,16.1,3.0,Rainy
2017-04-24,51,13.7,2.6,Rainy
2017-04-25,1,18.2,3.3,Partly Cloudy
2017-04-26,0,21.2,5.8,Sunny
2017-04-27,3,22.8,7.3,Sunny
2017-04-28,1,24.9,8.8,Partly Cloudy
2017-04-29,61,24.9,10.8,Rainy
2017-04-30,63,16.8,12.0,Rainy
2017-05-01,3,19.6,9.5,Sunny
2017-05-02,0,23.3,10.5,Sunny
2017-05-03,0,24.4,10.2,Sunny
2017-05-04,3,24.2,11.1,Sunny
2017-05-05,51,23.2,12.3,Rainy
2017-05-06,61,19.7,12.8,Rainy
2017-05-07,61,21.3,10.8,Rainy
2017-05-08,61,19.2,12.0,Rainy
2017-05-09,61,15.7,11.6,Rainy
2017-05-10,53,11.2,6.2,Rainy
2017-05-11,3,20.0,3.5,Sunny
2017-05-12,3,22.0,11.2,Sunny
2017-05-13,61,23.5,12.2,Rainy
2017-05-14,63,22.1,13.5,Rainy
2017-05-15,51,20.1,10.5,Rainy
2017-05-16,51,22.1,10.6,Rainy
2017-05-17,61,22.2,13.8,Rainy
2017-05-18,3,20.1,9.6,Sunny
2017-05-19,51,20.6,9.9,Rainy
2017-05-20,61,21.7,9.8,Rainy
2017-05-21,53,21.4,11.3,Rainy
2017-05-22,53,21.7,11.9,Rainy
2017-05-23,3,22.1,11.3,Sunny
2017-05-24,3,22.8,10.4,Sunny
2017-05-25,61,17.7,11.7,Rainy
2017-05-26,51,19.0,13.6,Rainy
2017-05-27,61,17.9,12.9,Rainy
2017-05-28,3,21.9,12.1,Sunny
2017-05-29,3,23.8,12.3,Sunny
2017-05-30,3,25.8,13.8,Sunny
2017-05-31,61,27.5,15.7,Rainy
2017-06-01,3,27.3,17.3,Sunny
2017-06-02,3,26.0,17.7,Sunny
2017-06-03,51,25.6,17.5,Rainy
2017-06-04,3,24.8,16.3,Sunny
2017-06-05,3,25.2,14.4,Sunny
2017-06-06,0,25.3,14.2,Sunny
2017-06-07,3,28.6,14.3,Sunny
2017-06-08,63,21.2,17.0,Rainy
2017-06-09,61,17.0,15.3,Rainy
2017-06-10,3,24.6,15.7,Sunny
2017-06-11,51,24.7,15.6,Rainy
2017-06-12,51,25.3,15.3,Rainy
2017-06-13,3,28.5,18.0,Sunny
2017-06-14,51,26.7,18.7,Rainy
2017-06-15,51,22.9,16.4,Rainy
2017-06-16,3,24.6,15.4,Sunny
2017-06-17,65,23.0,15.6,Rainy
2017-06-18,63,18.1,14.2,Rainy
2017-06-19,51,25.3,14.8,Rainy
2017-06-20,51,27.3,17.3,Rainy
2017-06-21,53,29.8,16.4,Rainy
2017-06-22,51,27.8,16.8,Rainy
2017-06-23,3,31.5,18.1,Sunny
2017-06-24,3,29.1,19.3,Sunny
2017-06-25,2,30.0,19.7,Partly Cloudy
2017-06-26,2,30.8,19.1,Partly Cloudy
2017-06-27,63,25.6,19.9,Rainy
2017-06-28,51,28.4,18.7,Rainy
2017-06-29,2,33.5,20.3,Partly Cloudy
2017-06-30,0,33.8,21.1,Sunny
2017-07-01,2,37.4,20.2,Partly Cloudy
2017-07-02,53,28.6,22.5,Rainy
2017-07-03,65,22.6,16.9,Rainy
2017-07-04,61,23.4,16.4,Rainy
2017-07-05,51,26.0,14.8,Rainy
2017-07-06,2,28.3,15.9,Partly Cloudy
2017-07-07,51,24.0,16.2,Rainy
2017-07-08,51,28.4,16.9,Rainy
2017-07-09,51,29.0,19.0,Rainy
2017-07-10,2,29.8,20.3,Partly Cloudy
2017-07-11,2,31.8,19.4,Partly Cloudy
2017-07-12,3,29.8,19.6,Sunny
2017-07-13,51,30.1,20.9,Rainy
2017-07-14,3,25.2,17.6,Sunny
2017-07-15,53,25.4,15.4,Rainy
2017-07-16,61,18.2,15.4,Rainy
2017-07-17,3,24.5,15.3,Sunny
2017-07-18,3,27.2,17.1,Sunny
2017-07-19,1,27.9,16.6,Partly Cloudy
2017-07-20,1,28.5,17.6,Partly Cloudy
2017-07-21,2,29.6,17.8,Partly Cloudy
2017-07-22,61,32.8,19.1,Rainy
2017-07-23,3,31.8,21.2,Sunny
2017-07-24,51,32.2,21.3,Rainy
2017-07-25,61,31.9,20.4,Rainy
2017-07-26,61,27.2,17.1,Rainy
2017-07-27,61,23.9,18.9,Rainy
2017-07-28,61,25.2,18.8,Rainy
2017-07-29,1,28.5,17.3,Partly Cloudy
2017-07-30,2,27.8,17.8,Partly Cloudy
2017-07-31,0,29.0,16.4,Sunny
2017-08-01,0,29.8,17.8,Sunny
2017-08-02,0,32.0,19.1,Sunny
2017-08-03,1,33.6,19.4,Partly Cloudy
2017-08-04,1,35.2,20.7,Partly Cloudy
2017-08-05,2,34.9,22.2,Partly Cloudy
2017-08-06,2,36.0,23.0,Partly Cloudy
2017-08-07,1,32.6,22.7,Partly Cloudy
2017-08-08,51,26.9,20.5,Rainy
2017-08-09,0,28.7,18.9,Sunny
2017-08-10,2,31.7,20.2,Partly Cloudy
2017-08-11,3,32.3,23.0,Sunny
2017-08-12,0,32.7,20.1,Sunny
2017-08-13,53,32.3,18.7,Rainy
2017-08-14,51,25.5,19.6,Rainy
2017-08-15,1,30.9,18.3,Partly Cloudy
2017-08-16,2,30.9,21.2,Partly Cloudy
2017-08-17,51,30.8,20.2,Rainy
2017-08-18,2,32.5,20.4,Partly Cloudy
2017-08-19,1,31.9,17.5,Partly Cloudy
2017-08-20,3,31.7,17.7,Sunny
2017-08-21,53,29.7,20.0,Rainy
2017-08-22,63,22.2,16.6,Rainy
2017-08-23,3,23.8,15.6,Sunny
2017-08-24,3,24.4,13.8,Sunny
2017-08-25,0,27.0,12.7,Sunny
2017-08-26,0,29.1,14.4,Sunny
2017-08-27,0,30.5,16.5,Sunny
2017-08-28,55,31.9,17.5,Rainy
2017-08-29,63,21.2,16.2,Rainy
2017-08-30,3,22.4,14.8,Sunny
2017-08-31,1,25.5,13.6,Partly Cloudy
2017-09-01,0,28.0,14.7,Sunny
2017-09-02,0,30.9,14.6,Sunny
2017-09-03,63,31.6,18.7,Rainy
2017-09-04,55,22.5,14.5,Rainy
2017-09-05,51,21.0,11.4,Rainy
2017-09-06,3,23.4,11.3,Sunny
2017-09-07,3,26.7,12.7,Sunny
2017-09-08,3,27.8,15.1,Sunny
2017-09-09,51,29.6,16.5,Rainy
2017-09-10,3,27.1,15.9,Sunny
2017-09-11,0,30.8,15.4,Sunny
2017-09-12,2,28.1,18.9,Partly Cloudy
2017-09-13,2,27.7,18.6,Partly Cloudy
2017-09-14,0,25.7,11.9,Sunny
2017-09-15,0,30.5,13.4,Sunny
2017-09-16,0,30.1,17.3,Sunny
2017-09-17,2,31.2,16.3,Partly Cloudy
2017-09-18,1,29.2,18.0,Partly Cloudy
2017-09-19,51,29.0,18.0,Rainy
2017-09-20,63,26.0,17.8,Rainy
2017-09-21,51,20.5,13.4,Rainy
2017-09-22,51,18.5,10.7,Rainy
2017-09-23,3,20.6,10.6,Sunny
2017-09-24,3,21.7,10.2,Sunny
2017-09-25,3,22.6,12.1,Sunny
2017-09-26,51,20.5,15.9,Rainy
2017-09-27,3,18.6,12.6,Sunny
2017-09-28,3,17.1,10.6,Sunny
2017-09-29,3,15.8,9.2,Sunny
2017-09-30,3,15.7,8.3,Sunny
2017-10-01,3,15.9,7.9,Sunny
2017-10-02,0,16.2,5.5,Sunny
2017-10-03,2,19.0,4.6,Partly Cloudy
2017-10-04,3,19.2,7.5,Sunny
2017-10-05,3,21.4,6.4,Sunny
2017-10-06,51,22.9,13.0,Rainy
2017-10-07,63,12.0,8.6,Rainy
2017-10-08,63,10.7,8.1,Rainy
2017-10-09,51,17.8,7.0,Rainy
2017-10-10,51,16.0,5.3,Rainy
2017-10-11,2,18.0,4.7,Partly Cloudy
2017-10-12,3,20.0,6.9,Sunny
2017-10-13,3,21.7,7.5,Sunny
2017-10-14,51,18.2,10.2,Rainy
2017-10-15,3,19.7,8.1,Sunny
2017-10-16,3,21.5,9.9,Sunny
2017-10-17,0,23.4,10.8,Sunny
2017-10-18,1,23.6,9.5,Partly Cloudy
2017-10-19,3,22.9,8.8,Sunny
2017-10-20,3,22.9,9.2,Sunny
2017-10-21,3,20.7,8.5,Sunny
2017-10-22,3,18.8,11.0,Sunny
2017-10-23,61,17.6,10.8,Rainy
2017-10-24,61,14.4,7.7,Rainy
2017-10-25,53,10.9,6.3,Rainy
2017-10-26,3,14.2,5.8,Sunny
2017-10-27,3,14.3,4.8,Sunny
2017-10-28,63,11.0,6.9,Rainy
2017-10-29,3,13.4,4.6,Sunny
2017-10-30,3,11.5,6.8,Sunny
2017-10-31,2,9.2,1.5,Partly Cloudy
2017-11-01,2,10.1,-1.0,Partly Cloudy
2017-11-02,3,12.9,1.7,Sunny
2017-11-03,51,12.3,4.2,Rainy
2017-11-04,53,13.4,4.4,Rainy
2017-11-05,2,13.3,4.8,Partly Cloudy
2017-11-06,51,12.6,6.4,Rainy
2017-11-07,51,11.7,7.9,Rainy
2017-11-08,51,11.1,6.6,Rainy
2017-11-09,61,11.9,9.0,Rainy
2017-11-10,51,13.0,7.8,Rainy
2017-11-11,3,13.2,6.6,Sunny
2017-11-12,3,14.0,4.0,Sunny
2017-11-13,55,19.4,8.0,Rainy
2017-11-14,51,12.6,7.1,Rainy
2017-11-15,53,7.0,5.1,Rainy
2017-11-16,3,9.1,5.2,Sunny
2017-11-17,53,6.3,4.4,Rainy
2017-11-18,53,7.2,5.7,Rainy
2017-11-19,53,10.2,6.2,Rainy
2017-11-20,53,8.2,1.8,Rainy
2017-11-21,2,7.9,-1.8,Partly Cloudy
2017-11-22,51,8.5,1.0,Rainy
2017-11-23,51,9.4,3.7,Rainy
2017-11-24,3,7.9,3.2,Sunny
2017-11-25,3,8.6,5.4,Sunny
2017-11-26,51,9.0,2.9,Rainy
2017-11-27,61,7.4,5.0,Rainy
2017-11-28,61,5.7,2.0,Rainy
2017-11-29,3,6.3,1.2,Sunny
2017-11-30,53,7.3,-1.8,Rainy
2017-12-01,61,10.4,5.1,Rainy
2017-12-02,55,7.8,3.0,Rainy
2017-12-03,63,4.5,1.7,Rainy
2017-12-04,3,5.2,0.1,Sunny
2017-12-05,2,5.2,-3.0,Partly Cloudy
2017-12-06,3,5.9,-2.9,Sunny
2017-12-07,3,7.9,-0.2,Sunny
2017-12-08,0,10.6,-0.3,Sunny
2017-12-09,2,9.6,-0.8,Partly Cloudy
2017-12-10,51,5.6,-1.2,Rainy
2017-12-11,3,6.5,-3.2,Sunny
2017-12-12,1,11.2,-0.7,Partly Cloudy
2017-12-13,3,13.4,4.4,Sunny
2017-12-14,55,9.9,4.3,Rainy
2017-12-15,3,9.9,1.2,Sunny
2017-12-16,3,15.5,3.0,Sunny
2017-12-17,73,7.1,1.1,Snowy
2017-12-18,51,3.9,1.3,Rainy
2017-12-19,73,3.6,0.6,Snowy
2017-12-20,73,1.8,-1.8,Snowy
2017-12-21,3,1.8,-3.3,Sunny
2017-12-22,3,0.9,-4.7,Sunny
2017-12-23,3,5.4,-3.6,Sunny
2017-12-24,3,7.9,-2.9,Sunny
2017-12-25,3,12.3,1.1,Sunny
2017-12-26,3,10.0,-2.0,Sunny
2017-12-27,3,11.1,1.1,Sunny
2017-12-28,3,12.2,-0.0,Sunny
2017-12-29,53,8.7,4.9,Rainy
2017-12-30,53,4.5,2.2,Rainy
2017-12-31,3,4.9,-2.1,Sunny
2018-01-01,3,9.1,-2.4,Sunny
2018-01-02,53,9.1,1.3,Rainy
2018-01-03,3,6.5,2.5,Sunny
2018-01-04,51,6.7,0.0,Rainy
2018-01-05,3,6.7,-2.2,Sunny
2018-01-06,3,12.4,0.2,Sunny
2018-01-07,3,12.4,-0.4,Sunny
2018-01-08,3,8.6,0.8,Sunny
2018-01-09,51,6.2,2.3,Rainy
2018-01-10,3,4.9,1.7,Sunny
2018-01-11,51,6.6,4.5,Rainy
2018-01-12,53,4.8,1.8,Rainy
2018-01-13,71,1.7,-2.1,Snowy
2018-01-14,3,-1.0,-5.1,Sunny
2018-01-15,71,-3.2,-6.9,Snowy
2018-01-16,73,-2.1,-7.8,Snowy
2018-01-17,73,4.5,-5.8,Snowy
2018-01-18,73,6.7,-0.0,Snowy
2018-01-19,0,8.5,-2.4,Sunny
2018-01-20,75,5.2,-2.0,Snowy
2018-01-21,73,2.2,-4.1,Snowy
2018-01-22,73,1.5,-4.0,Snowy
2018-01-23,73,0.9,-2.8,Snowy
2018-01-24,71,0.1,-9.8,Snowy
2018-01-25,3,-0.1,-8.7,Sunny
2018-01-26,0,3.0,-7.9,Sunny
2018-01-27,3,3.9,-6.4,Sunny
2018-01-28,3,4.6,-6.5,Sunny
2018-01-29,3,8.5,-4.9,Sunny
2018-01-30,3,13.2,0.8,Sunny
2018-01-31,2,8.2,-3.7,Partly Cloudy
2018-02-01,3,10.0,-3.3,Sunny
2018-02-02,3,13.3,-1.3,Sunny
2018-02-03,51,14.8,1.2,Rainy
2018-02-04,61,9.7,5.7,Rainy
2018-02-05,51,5.3,0.0,Rainy
2018-02-06,3,7.0,-3.3,Sunny
2018-02-07,3,8.0,-1.4,Sunny
2018-02-08,61,8.1,4.1,Rainy
2018-02-09,3,9.2,1.0,Sunny
2018-02-10,51,7.4,-1.2,Rainy
2018-02-11,73,2.8,-0.6,Snowy
2018-02-12,71,6.0,-1.9,Snowy
2018-02-13,51,6.9,-2.5,Rainy
2018-02-14,63,5.6,1.7,Rainy
2018-02-15,71,4.2,1.1,Snowy
2018-02-16,3,6.2,-0.4,Sunny
2018-02-17,3,7.6,-2.2,Sunny
2018-02-18,51,4.8,-0.3,Rainy
2018-02-19,71,2.6,-0.1,Snowy
2018-02-20,71,0.8,-2.4,Snowy
2018-02-21,71,5.1,-0.3,Snowy
2018-02-22,73,2.0,-0.6,Snowy
2018-02-23,71,2.3,-1.5,Snowy
2018-02-24,73,1.6,-2.6,Snowy
2018-02-25,73,-1.3,-5.8,Snowy
2018-02-26,73,-5.4,-9.4,Snowy
2018-02-27,73,-7.8,-10.4,Snowy
2018-02-28,73,-7.7,-10.7,Snowy
2018-03-01,3,-9.7,-18.8,Sunny
2018-03-02,73,-1.8,-12.6,Snowy
2018-03-03,61,2.4,-3.6,Rainy
2018-03-04,73,-2.1,-7.8,Snowy
2018-03-05,3,3.8,-7.3,Sunny
2018-03-06,51,3.1,-0.2,Rainy
2018-03-07,61,11.9,0.9,Rainy
2018-03-08,51,13.4,-1.6,Rainy
2018-03-09,53,11.6,3.9,Rainy
2018-03-10,3,15.6,1.1,Sunny
2018-03-11,3,16.5,3.0,Sunny
2018-03-12,51,16.4,4.3,Rainy
2018-03-13,61,10.5,6.6,Rainy
2018-03-14,51,15.9,6.4,Rainy
2018-03-15,51,14.4,3.4,Rainy
2018-03-16,51,15.8,2.6,Rainy
2018-03-17,3,16.5,6.6,Sunny
2018-03-18,71,8.6,-4.3,Snowy
2018-03-19,73,-2.9,-5.6,Snowy
2018-03-20,75,1.3,-4.9,Snowy
2018-03-21,75,-0.5,-7.1,Snowy
2018-03-22,73,-0.9,-4.5,Snowy
2018-03-23,75,-1.0,-3.7,Snowy
2018-03-24,3,1.5,-7.4,Sunny
2018-03-25,3,2.5,-3.8,Sunny
2018-03-26,73,3.1,1.0,Snowy
2018-03-27,51,7.3,1.1,Rainy
2018-03-28,51,10.1,-0.8,Rainy
2018-03-29,3,12.9,-2.0,Sunny
2018-03-30,3,17.3,1.4,Sunny
2018-03-31,3,20.2,3.3,Sunny
2018-04-01,53,15.8,7.5,Rainy
2018-04-02,51,14.8,4.6,Rainy
2018-04-03,2,15.7,0.4,Partly Cloudy
2018-04-04,3,21.5,3.4,Sunny
2018-04-05,53,22.5,7.3,Rainy
2018-04-06,51,17.2,9.4,Rainy
2018-04-07,3,19.0,9.8,Sunny
2018-04-08,2,19.9,11.0,Partly Cloudy
2018-04-09,0,19.8,8.1,Sunny
2018-04-10,2,22.2,6.4,Partly Cloudy
2018-04-11,3,24.0,11.2,Sunny
2018-04-12,3,22.4,8.9,Sunny
2018-04-13,3,22.4,9.5,Sunny
2018-04-14,2,22.5,10.1,Partly Cloudy
2018-04-15,3,23.2,9.1,Sunny
2018-04-16,3,19.4,10.0,Sunny
2018-04-17,3,18.0,7.3,Sunny
2018-04-18,51,21.4,11.4,Rainy
2018-04-19,51,22.1,12.7,Rainy
2018-04-20,53,18.1,11.5,Rainy
2018-04-21,3,21.1,10.4,Sunny
2018-04-22,0,25.7,10.6,Sunny
2018-04-23,2,25.3,12.9,Partly Cloudy
2018-04-24,3,26.7,13.8,Sunny
2018-04-25,3,24.8,12.8,Sunny
2018-04-26,2,27.0,12.8,Partly Cloudy
2018-04-27,3,23.8,14.0,Sunny
2018-04-28,3,24.1,13.6,Sunny
2018-04-29,0,23.7,11.4,Sunny
2018-04-30,3,23.3,9.2,Sunny
2018-05-01,2,25.5,11.2,Partly Cloudy
2018-05-02,1,24.9,10.9,Partly Cloudy
2018-05-03,3,24.6,12.1,Sunny
2018-05-04,2,27.5,13.0,Partly Cloudy
2018-05-05,2,28.6,15.0,Partly Cloudy
2018-05-06,55,28.3,18.6,Rainy
2018-05-07,61,26.6,17.2,Rainy
